"groupID","featureID","Control","IL6","SKMM2_drna_ctrl1","SKMM2_drna_ctrl2","SKMM2_drna_ctrl3","SKMM2_drna_IL61","SKMM2_drna_IL62","SKMM2_drna_IL63","GENENAME","HGNC","Length","Class","GC"
"ENSG00000108639.8","ENST00000225777.8",399.73745585718,404.109055402744,432.298213235538,403.282745916975,363.631408419026,386.093081302015,383.048776307592,443.185308598625,"ENSG00000108639.8","SYNGR2",1495,"protein_coding",0.6127
"ENSG00000108639.8","ENST00000589168.1",119.686392063104,119.766908794813,120.706643955378,103.23266462468,135.119867609256,138.160759485525,104.290633752958,116.849333145956,"ENSG00000108639.8","SYNGR2",2125,"protein_coding",0.5911
"ENSG00000108641.20","ENST00000261499.11",48.4263328725685,44.6562454864344,39.2998375668671,44.3803978760307,61.5987631748078,38.7985694445652,34.1137587042385,61.0564083104994,"ENSG00000108641.20","B9D1",913,"protein_coding",0.5915
"ENSG00000108641.20","ENST00000671102.1",10.630487320858,10.2726299375983,11.2285250191049,6.75353880722207,13.9093981362469,8.51675914636798,10.7214670213321,11.5796636450947,"ENSG00000108641.20","B9D1",3617,"protein_coding",0.5189
"ENSG00000108669.18","ENST00000446868.8",22.4024169994189,13.7707929492358,32.7498646390559,10.6127038399204,23.8446825192804,16.0872117209173,13.6455034816954,11.5796636450947,"ENSG00000108669.18","CYTH1",3290,"protein_coding",0.5356
"ENSG00000108669.18","ENST00000585509.5",26.6516071776242,23.2862491491805,21.521339619951,39.5564415851578,18.8770403277637,23.6576642954666,14.6201823018165,31.5809008502583,"ENSG00000108669.18","CYTH1",3315,"protein_coding",0.5309
"ENSG00000108669.18","ENST00000589297.5",19.4778273043072,23.2862491491805,0,39.5564415851578,18.8770403277637,23.6576642954666,14.6201823018165,31.5809008502583,"ENSG00000108669.18","CYTH1",3756,"protein_coding",0.5447
"ENSG00000108669.18","ENST00000591455.5",22.4024169994189,13.7707929492358,32.7498646390559,10.6127038399204,23.8446825192804,16.0872117209173,13.6455034816954,11.5796636450947,"ENSG00000108669.18","CYTH1",3286,"protein_coding",0.5353
"ENSG00000108788.12","ENST00000246912.8",11.624244865686,22.5858199081318,9.35710418258741,10.6127038399204,14.9029265745503,17.033518292736,10.7214670213321,40.0024744103272,"ENSG00000108788.12","MLX",2586,"protein_coding",0.5178
"ENSG00000108788.12","ENST00000346833.8",13.0587762358432,19.7749016197374,17.7784979469161,15.4366601307933,5.9611706298201,16.0872117209173,25.3416493231486,17.8958438151464,"ENSG00000108788.12","MLX",2334,"protein_coding",0.5021
"ENSG00000108788.12","ENST00000435881.7",113.851123852991,134.962957024768,109.478118936273,113.845368464601,118.229884158099,128.697693767338,126.708246615743,149.482930691223,"ENSG00000108788.12","MLX",2360,"protein_coding",0.4992
"ENSG00000108840.17","ENST00000682912.1",51.6842752257662,28.743227217161,54.271204259007,52.0987279414274,48.6828934768642,30.2818102981972,24.3669705030275,31.5809008502583,"ENSG00000108840.17","HDAC5",5319,"protein_coding",0.612
"ENSG00000108840.17","ENST00000715273.1",51.6842752257662,28.743227217161,54.271204259007,52.0987279414274,48.6828934768642,30.2818102981972,24.3669705030275,31.5809008502583,"ENSG00000108840.17","HDAC5",5321,"protein_coding",0.6117
"ENSG00000108848.16","ENST00000240304.5",112.079148869346,128.312055677334,118.83522311886,106.127038399204,111.275185089975,140.053372629162,136.455034816954,108.427759585887,"ENSG00000108848.16","LUC7L3",1972,"protein_coding",0.4113
"ENSG00000108848.16","ENST00000505658.6",60.2211904769217,32.745595509588,74.8568334606993,50.1691454250782,55.6375925449876,40.6911825882026,43.8605469054494,13.6850570351119,"ENSG00000108848.16","LUC7L3",6987,"protein_coding",0.3737
"ENSG00000108961.14","ENST00000226105.11",78.4980391045459,81.2134518067592,81.4068063885104,63.6762230395223,90.4110878856049,70.0266863145811,79.9236632499301,93.6900058557664,"ENSG00000108961.14","RANGRF",831,"protein_coding",0.5596
"ENSG00000108961.14","ENST00000407006.8",24.4865245623408,35.0604051215956,22.4570500382098,22.1901989380154,28.8123247107972,34.0670365854719,32.1644010639963,38.9497777153186,"ENSG00000108961.14","RANGRF",1074,"protein_coding",0.5559
"ENSG00000108961.14","ENST00000580434.5",10.9037308936521,18.7448468586351,14.9713666921399,4.8239562908729,12.9158696979436,15.1409051490986,12.6708246615743,28.4228107652325,"ENSG00000108961.14","RANGRF",749,"protein_coding",0.5567
"ENSG00000108963.19","ENST00000263083.12",20.5315689292132,16.9227896425503,22.4570500382098,20.2606164216662,18.8770403277637,17.9798248645546,24.3669705030275,8.42157356006889,"ENSG00000108963.19","DPH1",2646,"protein_coding",0.5771
"ENSG00000108963.19","ENST00000263084.7",57.160546535749,110.912435267914,58.0140459320419,59.817058006824,53.6505356683809,112.610482046421,90.6451302712622,129.481693486059,"ENSG00000108963.19","DPH1",1827,"nonsense_mediated_decay",0.5922
"ENSG00000108963.19","ENST00000570477.6",14.1098935876664,12.628625494473,16.8427875286573,11.577495098095,13.9093981362469,9.46306571818664,0,28.4228107652325,"ENSG00000108963.19","DPH1",2680,"protein_coding",0.5698
"ENSG00000108963.19","ENST00000674200.2",20.5315689292132,16.9227896425503,22.4570500382098,20.2606164216662,18.8770403277637,17.9798248645546,24.3669705030275,8.42157356006889,"ENSG00000108963.19","DPH1",2662,"protein_coding",0.5759
"ENSG00000109016.18","ENST00000346603.4",11.8590576450461,19.4746460823692,14.0356562738811,10.6127038399204,10.9288128213369,22.7113577236479,27.2910069633908,8.42157356006889,"ENSG00000109016.18","DHRS7B",1567,"retained_intron",0.529
"ENSG00000109016.18","ENST00000395511.8",44.7443917057104,33.504508624106,44.9141000764196,36.6620678106341,52.6570072300776,24.6039708672853,38.0124739847229,37.89708102031,"ENSG00000109016.18","DHRS7B",1253,"protein_coding",0.5291
"ENSG00000109066.14","ENST00000335464.10",12.0227035386123,13.054812900375,7.48568334606993,7.71833006539665,20.8640972043704,12.3019854336426,19.493576402422,7.36887686506028,"ENSG00000109066.14","TMEM104",4703,"protein_coding",0.6022
"ENSG00000109066.14","ENST00000582330.2",5.06800447048886,6.55695409956764,7.48568334606993,7.71833006539665,0,12.3019854336426,0,7.36887686506028,"ENSG00000109066.14","TMEM104",4676,"protein_coding",0.6024
"ENSG00000109083.14","ENST00000395418.8",74.9905829771828,82.9581180610986,70.1782813694056,73.3241356212681,81.4693319408748,81.3823651764051,90.6451302712622,76.8468587356286,"ENSG00000109083.14","IFT20",860,"protein_coding",0.4593
"ENSG00000109083.14","ENST00000585089.5",21.7790682669625,15.1578400003856,27.1356021295035,18.331033905317,19.870568766067,15.1409051490986,15.5948611219376,14.7377537301206,"ENSG00000109083.14","IFT20",1071,"protein_coding",0.4697
"ENSG00000109107.14","ENST00000226253.9",94.6675310937612,75.9722317004561,98.2495939171678,101.303082108331,84.4499172557848,89.8991243227731,64.3288021279925,73.6887686506028,"ENSG00000109107.14","ALDOC",1608,"protein_coding",0.5547
"ENSG00000109107.14","ENST00000395321.6",10.4534925615425,13.7887100470545,3.74284167303496,6.75353880722207,20.8640972043704,10.4093722900053,7.79743056096879,23.1593272901894,"ENSG00000109107.14","ALDOC",1722,"protein_coding",0.554
"ENSG00000109113.20","ENST00000301043.10",24.4575582756873,55.1913012969976,24.3284708747273,21.2254076798408,27.8187962724938,44.4764088754772,38.987152804844,82.1103422106717,"ENSG00000109113.20","RAB34",1592,"protein_coding",0.5817
"ENSG00000109113.20","ENST00000395243.7",12.1998128511902,13.9089116011921,14.0356562738811,9.64791258174581,12.9158696979436,21.7650511518293,13.6455034816954,6.31618017005167,"ENSG00000109113.20","RAB34",1597,"protein_coding",0.598
"ENSG00000109113.20","ENST00000395245.9",34.6127253367508,36.0563650639249,39.2998375668671,34.7324852942849,29.8058531491005,29.3355037263786,40.9365104450861,37.89708102031,"ENSG00000109113.20","RAB34",1741,"protein_coding",0.6071
"ENSG00000109180.15","ENST00000264312.12",394.570441236775,395.472985451207,394.869796505189,367.585469364515,421.256057840621,377.576322155647,442.504184334979,366.338449862997,"ENSG00000109180.15","OCIAD1",1958,"protein_coding",0.3943
"ENSG00000109180.15","ENST00000381473.7",47.7287468263268,49.0118712232786,58.9497563503007,40.5212328433324,43.7152512853474,56.7783943091198,42.8858680853283,47.3713512753875,"ENSG00000109180.15","OCIAD1",1594,"protein_coding",0.4435
"ENSG00000109184.15","ENST00000334635.10",27.5284685964771,29.481486122613,35.5569958938322,22.1901989380154,24.8382109575838,33.1207300136532,32.1644010639963,23.1593272901894,"ENSG00000109184.15","DCUN1D4",4222,"protein_coding",0.3584
"ENSG00000109184.15","ENST00000381441.7",8.40861766489115,11.5107323650672,6.54997292781119,6.75353880722207,11.9223412596402,9.46306571818664,15.5948611219376,9.4742702550775,"ENSG00000109184.15","DCUN1D4",4207,"protein_coding",0.3642
"ENSG00000109270.13","ENST00000499666.7",119.369824868639,98.793737624701,124.449485628413,127.352446079045,106.307542898459,114.503095190058,108.189349033442,73.6887686506028,"ENSG00000109270.13","LAMTOR3",4163,"protein_coding",0.374
"ENSG00000109270.13","ENST00000515100.1",9.05169728374518,15.2713212496697,7.48568334606993,6.75353880722207,12.9158696979436,14.19459857728,12.6708246615743,18.948540510155,"ENSG00000109270.13","LAMTOR3",961,"protein_coding_CDS_not_defined",0.3923
"ENSG00000109332.20","ENST00000394801.8",226.688530168231,311.951929887874,227.377631636874,212.254076798408,240.433882069411,281.053051830143,328.46676238081,326.335975452669,"ENSG00000109332.20","UBE2D3",2368,"protein_coding",0.4168
"ENSG00000109332.20","ENST00000394803.9",118.985608977468,159.755472532704,121.642354373636,105.162247141029,130.152225417739,138.160759485525,170.568793521192,170.536864591395,"ENSG00000109332.20","UBE2D3",2227,"protein_coding",0.3996
"ENSG00000109332.20","ENST00000453744.7",395.714747426037,467.947007676473,381.769850649566,412.930658498721,392.443733129824,522.361227643902,416.187856191709,465.291939193806,"ENSG00000109332.20","UBE2D3",3729,"protein_coding",0.3781
"ENSG00000109381.21","ENST00000379550.5",12.276903544583,14.4560422037132,10.2928146008461,9.64791258174581,16.889983451157,15.1409051490986,15.5948611219376,12.6323603401033,"ENSG00000109381.21","ELF2",3278,"protein_coding",0.3877
"ENSG00000109381.21","ENST00000394235.6",4.7270201578201,3.63055909312332,9.35710418258741,4.8239562908729,0,4.73153285909332,1.9493576402422,4.21078678003444,"ENSG00000109381.21","ELF2",4012,"protein_coding",0.3956
"ENSG00000109381.21","ENST00000510408.5",13.1838767827129,5.64847719215222,13.0999458556224,12.5422863562696,13.9093981362469,5.67783943091198,3.8987152804844,7.36887686506028,"ENSG00000109381.21","ELF2",1965,"protein_coding",0.4489
"ENSG00000109390.13","ENST00000539002.5",71.8666570276054,134.314268120558,168.427875286573,17.3662426471425,29.8058531491005,118.288321477333,60.4300868475081,224.224396036834,"ENSG00000109390.13","NDUFC1",1198,"protein_coding",0.4733
"ENSG00000109390.13","ENST00000539387.5",419.366014286072,434.572204486158,295.684492169762,477.571672796417,484.841877892035,445.710395326591,472.719227758733,385.286990373152,"ENSG00000109390.13","NDUFC1",725,"protein_coding",0.4979
"ENSG00000109445.11","ENST00000262990.9",90.4539183293825,108.409861377365,87.0210688980629,82.0072569448394,102.333429145245,110.717868902784,108.189349033442,106.32236619587,"ENSG00000109445.11","ZNF330",1891,"protein_coding",0.4146
"ENSG00000109445.11","ENST00000514826.5",26.0848163793265,37.1208777211154,23.3927604564685,26.0493639707137,28.8123247107972,35.9596497291092,31.1897222438752,44.2132611903617,"ENSG00000109445.11","ZNF330",733,"retained_intron",0.427
"ENSG00000109458.10","ENST00000262994.9",44.0252523728248,25.4091888157756,39.2998375668671,54.0283104577765,38.7476090938307,28.3891971545599,20.4682552225431,27.3701140702239,"ENSG00000109458.10","GAB1",7774,"protein_coding",0.3801
"ENSG00000109458.10","ENST00000262995.9",11.3027623328902,20.8735168396264,8.42139376432867,11.577495098095,13.9093981362469,17.9798248645546,34.1137587042385,10.5269669500861,"ENSG00000109458.10","GAB1",7864,"protein_coding",0.3802
"ENSG00000109458.10","ENST00000514639.6",6.4214462350221,6.55222926348002,7.48568334606993,4.8239562908729,6.95469906812346,7.57045257454931,6.82275174084769,5.26348347504306,"ENSG00000109458.10","GAB1",7553,"protein_coding",0.3661
"ENSG00000109466.14","ENST00000226725.11",16.6441249294355,13.5806623806878,18.7142083651748,19.2958251634916,11.9223412596402,10.4093722900053,15.5948611219376,14.7377537301206,"ENSG00000109466.14","KLHL2",3185,"protein_coding",0.4345
"ENSG00000109466.14","ENST00000506824.5",6.42167534154681,2.59677723031633,5.61426250955244,8.68312132357123,4.96764219151675,2.83891971545599,3.8987152804844,1.05269669500861,"ENSG00000109466.14","KLHL2",2887,"nonsense_mediated_decay",0.3907
"ENSG00000109466.14","ENST00000538127.5",6.42167534154681,2.59677723031633,5.61426250955244,8.68312132357123,4.96764219151675,2.83891971545599,3.8987152804844,1.05269669500861,"ENSG00000109466.14","KLHL2",2907,"protein_coding",0.3922
"ENSG00000109501.15","ENST00000226760.5",10.6593390542491,6.8865796196212,10.2928146008461,5.78874754904748,15.8964550128536,6.62414600273065,8.77210938108989,5.26348347504306,"ENSG00000109501.15","WFS1",3640,"protein_coding",0.614
"ENSG00000109501.15","ENST00000507765.1",29.4968255660474,29.260617015756,31.8141542207972,31.8381115197612,24.8382109575838,33.1207300136532,27.2910069633908,27.3701140702239,"ENSG00000109501.15","WFS1",3655,"retained_intron",0.5953
"ENSG00000109534.17","ENST00000226796.7",198.459507592642,250.036154880965,190.884925324783,195.85262540944,208.640972043704,259.288000678314,220.277413347368,270.543050617213,"ENSG00000109534.17","GAR1",1015,"protein_coding",0.4709
"ENSG00000109534.17","ENST00000394631.7",32.3811620674788,47.4427979519091,35.5569958938322,33.7676940361103,27.8187962724938,36.9059563009279,76.9996267895668,28.4228107652325,"ENSG00000109534.17","GAR1",1011,"protein_coding",0.4619
"ENSG00000109572.16","ENST00000347613.9",24.6542839214004,13.0760862786576,27.1356021295035,28.9437377452374,17.8835118894603,17.9798248645546,10.7214670213321,10.5269669500861,"ENSG00000109572.16","CLCN3",6711,"protein_coding",0.4017
"ENSG00000109572.16","ENST00000507875.6",9.32505540980169,6.87238962350719,10.2928146008461,6.75353880722207,10.9288128213369,13.2482920054613,0,7.36887686506028,"ENSG00000109572.16","CLCN3",6182,"protein_coding",0.394
"ENSG00000109572.16","ENST00000513761.6",90.1660883150453,68.6459170798123,90.7639105710979,103.23266462468,76.501689749358,80.4360586045864,76.0249479694457,49.4767446654047,"ENSG00000109572.16","CLCN3",6635,"protein_coding",0.4012
"ENSG00000109670.17","ENST00000281708.10",8.00023627213487,6.88185478353358,11.2285250191049,4.8239562908729,7.94822750642681,1.89261314363733,15.5948611219376,3.15809008502583,"ENSG00000109670.17","FBXW7",5639,"protein_coding",0.4566
"ENSG00000109670.17","ENST00000296555.11",24.4248221833274,50.8879358247209,12.1642354373636,16.4014513889679,44.7087797236508,61.5099271682132,44.8352257255705,46.3186545803789,"ENSG00000109670.17","FBXW7",4301,"protein_coding",0.3874
"ENSG00000109670.17","ENST00000603548.6",22.0918881658143,18.3476586141778,20.5856292016923,33.7676940361103,11.9223412596402,23.6576642954666,15.5948611219376,15.7904504251292,"ENSG00000109670.17","FBXW7",5653,"protein_coding",0.4594
"ENSG00000109685.19","ENST00000312087.10",23.0791491367317,13.8791630533404,38.3641271486084,30.8733202615866,0,41.6374891600212,0,0,"ENSG00000109685.19","NSD2",8050,"nonsense_mediated_decay",0.5128
"ENSG00000109685.19","ENST00000353275.9",23.0791491367317,13.8791630533404,38.3641271486084,30.8733202615866,0,41.6374891600212,0,0,"ENSG00000109685.19","NSD2",7980,"nonsense_mediated_decay",0.5164
"ENSG00000109685.19","ENST00000382895.7",13.4247279229343,69.1128014785554,1.87142083651748,11.577495098095,26.8252678341905,10.4093722900053,77.9743056096879,118.954726535973,"ENSG00000109685.19","NSD2",7827,"protein_coding",0.5164
"ENSG00000109685.19","ENST00000503128.5",15.6598318913881,16.3722950156397,21.521339619951,12.5422863562696,12.9158696979436,23.6576642954666,10.7214670213321,14.7377537301206,"ENSG00000109685.19","NSD2",8568,"protein_coding",0.4555
"ENSG00000109689.20","ENST00000467087.7",14.4412988402922,16.2483663597974,14.9713666921399,15.4366601307933,12.9158696979436,11.355678861824,19.493576402422,17.8958438151464,"ENSG00000109689.20","STIM2",5004,"protein_coding",0.4301
"ENSG00000109689.20","ENST00000478425.1",8.7402520240417,7.15000322696908,2.80713125477622,14.4718688726187,8.94175594473016,7.57045257454931,10.7214670213321,3.15809008502583,"ENSG00000109689.20","STIM2",407,"protein_coding_CDS_not_defined",0.4251
"ENSG00000109689.20","ENST00000698882.1",14.4412988402922,16.2483663597974,14.9713666921399,15.4366601307933,12.9158696979436,11.355678861824,19.493576402422,17.8958438151464,"ENSG00000109689.20","STIM2",5004,"protein_coding",0.4301
"ENSG00000109736.15","ENST00000329687.8",18.7180806660027,10.5431446710404,13.0999458556224,22.1901989380154,20.8640972043704,11.355678861824,9.74678820121099,10.5269669500861,"ENSG00000109736.15","MFSD10",2173,"protein_coding",0.6613
"ENSG00000109736.15","ENST00000514031.5",6.09973459570155,8.06793755048531,8.42139376432867,1.92958251634916,7.94822750642681,13.2482920054613,7.79743056096879,3.15809008502583,"ENSG00000109736.15","MFSD10",950,"retained_intron",0.6368
"ENSG00000109736.15","ENST00000514800.5",3.83954869956305,4.85920410449149,3.74284167303496,5.78874754904748,1.9870568766067,6.62414600273065,5.84807292072659,2.10539339001722,"ENSG00000109736.15","MFSD10",1776,"protein_coding",0.6492
"ENSG00000109756.10","ENST00000505026.2",10.472879788153,12.8940445705867,1.87142083651748,8.68312132357123,20.8640972043704,17.9798248645546,17.5442187621798,3.15809008502583,"ENSG00000109756.10","RAPGEF2",6890,"protein_coding",0.4353
"ENSG00000109756.10","ENST00000644474.1",12.1221493914856,3.86088561608115,22.4570500382098,0,13.9093981362469,3.78522628727466,7.79743056096879,0,"ENSG00000109756.10","RAPGEF2",8225,"protein_coding",0.4811
"ENSG00000109756.10","ENST00000644902.1",13.5159693549129,11.8970946378001,5.61426250955244,27.9789464870628,6.95469906812346,8.51675914636798,15.5948611219376,11.5796636450947,"ENSG00000109756.10","RAPGEF2",6794,"protein_coding",0.4346
"ENSG00000109756.10","ENST00000691494.1",35.6538054154817,24.9008856120407,42.1069688216433,24.1197814543645,40.7346659704374,35.0133431572906,30.2150434237541,9.4742702550775,"ENSG00000109756.10","RAPGEF2",8101,"protein_coding",0.4798
"ENSG00000109854.14","ENST00000419348.6",98.7278563873609,81.3809404414009,98.2495939171678,92.6199607847598,105.314014460155,76.6508323173118,90.6451302712622,76.8468587356286,"ENSG00000109854.14","HTATIP2",1477,"protein_coding",0.476
"ENSG00000109854.14","ENST00000421577.6",17.3254062351989,15.5276537309234,20.5856292016923,13.5070776144441,17.8835118894603,13.2482920054613,17.5442187621798,15.7904504251292,"ENSG00000109854.14","HTATIP2",886,"protein_coding",0.4707
"ENSG00000109854.14","ENST00000443524.6",17.0042673621901,18.164619171724,16.8427875286573,20.2606164216662,13.9093981362469,19.8724380081919,14.6201823018165,20.0012372051636,"ENSG00000109854.14","HTATIP2",967,"protein_coding",0.4819
"ENSG00000109854.14","ENST00000451739.7",53.0474106036047,46.7990977196141,53.3354938407482,50.1691454250782,55.6375925449876,45.4227154472959,49.708619826176,45.2659578853703,"ENSG00000109854.14","HTATIP2",1830,"protein_coding",0.5104
"ENSG00000109861.17","ENST00000227266.10",277.27482372132,325.303247992136,274.163152549811,290.402168710549,267.259149903601,317.012701559252,316.770616539357,342.126425877799,"ENSG00000109861.17","CTSC",1870,"protein_coding",0.446
"ENSG00000109861.17","ENST00000524463.6",94.1974473219916,147.630046840712,92.6353314076153,93.5847520429343,96.372258515425,138.160759485525,164.720720600466,140.008660436145,"ENSG00000109861.17","CTSC",6144,"protein_coding",0.3831
"ENSG00000109919.10","ENST00000302503.8",182.108471675661,248.952742879424,170.299296123091,184.275130311345,191.750988592547,233.73772323921,257.31520851197,255.805296887093,"ENSG00000109919.10","MTCH2",2522,"protein_coding",0.4151
"ENSG00000109919.10","ENST00000530428.2",20.9587647822683,24.9201712654831,20.5856292016923,14.4718688726187,27.8187962724938,22.7113577236479,20.4682552225431,31.5809008502583,"ENSG00000109919.10","MTCH2",1140,"protein_coding",0.5018
"ENSG00000109971.14","ENST00000227378.7",714.750723120647,908.252599729108,2.80713125477622,954.17855433466,1187.2664837725,5.67783943091198,1802.18113840391,916.8988213525,"ENSG00000109971.14","HSPA8",2186,"protein_coding",0.4506
"ENSG00000109971.14","ENST00000534624.6",4042.01037473188,4744.64159880033,4495.15284931499,3949.85541096673,3681.02286391391,5223.61227643902,3560.50172990237,5449.81079005958,"ENSG00000109971.14","HSPA8",2264,"protein_coding",0.4527
"ENSG00000110011.14","ENST00000321460.5",47.97017073286,43.175629752585,43.0426792399021,49.2043541669036,51.6634787917742,42.5837957318399,44.8352257255705,42.1078678003445,"ENSG00000110011.14","DNAJC4",1015,"protein_coding",0.6256
"ENSG00000110011.14","ENST00000628077.3",215.457392934184,155.118861424083,226.441921218615,211.289285540233,208.640972043704,135.321839770069,124.758888975501,205.275855526679,"ENSG00000110011.14","DNAJC4",1130,"protein_coding",0.6372
"ENSG00000110013.13","ENST00000263593.8",51.5152782909129,31.521683078233,71.1139917876643,67.5353880722207,15.8964550128536,33.1207300136532,47.7592621859338,13.6850570351119,"ENSG00000110013.13","SIAE",5441,"protein_coding",0.4144
"ENSG00000110013.13","ENST00000545756.5",39.3225122698529,54.8437664230509,21.521339619951,30.8733202615866,65.5728769280212,45.4227154472959,50.6832986462971,68.4252851755597,"ENSG00000110013.13","SIAE",2921,"protein_coding",0.4478
"ENSG00000110046.14","ENST00000377264.8",17.3832242552435,8.51241287544672,17.7784979469161,13.5070776144441,20.8640972043704,0,9.74678820121099,15.7904504251292,"ENSG00000110046.14","ATG2A",6318,"protein_coding",0.6391
"ENSG00000110046.14","ENST00000418259.5",4.50235920481471,7.63665448725499,0,13.5070776144441,0,16.0872117209173,6.82275174084769,0,"ENSG00000110046.14","ATG2A",5654,"protein_coding",0.6388
"ENSG00000110060.9","ENST00000227474.8",36.2302898270847,44.100662946121,39.2998375668671,38.5916503269832,30.7993815874039,39.7448760163839,53.6073351066604,38.9497777153186,"ENSG00000110060.9","PUS3",1829,"protein_coding",0.4308
"ENSG00000110060.9","ENST00000530811.5",12.977915736744,17.3753460840633,7.48568334606993,11.577495098095,19.870568766067,20.8187445800106,16.5695399420587,14.7377537301206,"ENSG00000110060.9","PUS3",1792,"protein_coding",0.4252
"ENSG00000110060.9","ENST00000613398.4",25.2778617603815,30.9678321708585,30.8784438025384,25.0845727125391,19.870568766067,27.4428905827413,37.0377951646018,28.4228107652325,"ENSG00000110060.9","PUS3",1419,"protein_coding",0.4306
"ENSG00000110074.12","ENST00000263578.10",117.925828991701,139.188923791374,115.092381445825,125.422863562696,113.262241966582,136.268146341888,128.657604255985,152.641020776249,"ENSG00000110074.12","FOXRED1",1951,"protein_coding",0.5659
"ENSG00000110074.12","ENST00000690512.1",24.2517117829807,15.3729787928465,17.7784979469161,22.1901989380154,32.7864384640106,17.033518292736,4.87339410060549,24.2120239851981,"ENSG00000110074.12","FOXRED1",1955,"nonsense_mediated_decay",0.5621
"ENSG00000110080.20","ENST00000444328.7",25.6567041001725,6.84165882912374,32.7498646390559,16.4014513889679,27.8187962724938,8.51675914636798,7.79743056096879,4.21078678003444,"ENSG00000110080.20","ST3GAL4",1810,"protein_coding",0.5895
"ENSG00000110080.20","ENST00000526727.5",4.83353535091583,5.50898998457222,0,13.5070776144441,0.993528438303351,6.62414600273065,7.79743056096879,2.10539339001722,"ENSG00000110080.20","ST3GAL4",1967,"protein_coding",0.5714
"ENSG00000110200.9","ENST00000535234.5",23.7856269234421,25.6584301709351,24.3284708747273,22.1901989380154,24.8382109575838,25.5502774391039,28.2656857835119,23.1593272901894,"ENSG00000110200.9","ANAPC15",848,"protein_coding",0.5483
"ENSG00000110200.9","ENST00000538393.5",171.688746185839,153.830008650232,170.299296123091,199.711790442138,145.055151992289,152.355358062805,175.442187621798,133.692480266094,"ENSG00000110200.9","ANAPC15",867,"protein_coding",0.5479
"ENSG00000110321.19","ENST00000339995.11",595.397165210026,735.803076893569,655.933003199377,646.410142976969,483.848349453732,664.307213416702,830.426354743176,712.67566252083,"ENSG00000110321.19","EIF4G2",3794,"protein_coding",0.4338
"ENSG00000110321.19","ENST00000525681.6",287.616082272411,585.085402968277,188.077794070007,328.029027779357,346.74142496787,659.575680557609,501.959592362366,593.720935984857,"ENSG00000110321.19","EIF4G2",3654,"protein_coding",0.4206
"ENSG00000110324.12","ENST00000227752.8",7.50175898002354,6.97642120061612,2.80713125477622,5.78874754904748,13.9093981362469,2.83891971545599,10.7214670213321,7.36887686506028,"ENSG00000110324.12","IL10RA",3653,"protein_coding",0.5574
"ENSG00000110324.12","ENST00000529924.6",34.9636323692496,42.6322339956942,34.6212854755734,42.4508153596816,27.8187962724938,39.7448760163839,42.8858680853283,45.2659578853703,"ENSG00000110324.12","IL10RA",6711,"retained_intron",0.525
"ENSG00000110367.14","ENST00000534980.7",71.054441804354,89.3708446291475,72.9854126241818,63.6762230395223,76.501689749358,110.717868902784,72.1262326889613,85.2684322956975,"ENSG00000110367.14","DDX6",6128,"protein_coding",0.3998
"ENSG00000110367.14","ENST00000620157.4",53.8525548804442,26.2099070443774,72.049702205923,63.6762230395223,25.8317393958871,44.4764088754772,20.4682552225431,13.6850570351119,"ENSG00000110367.14","DDX6",6152,"protein_coding",0.3999
"ENSG00000110422.12","ENST00000303296.9",24.3616531219957,17.1473781071865,25.264181292986,28.9437377452374,18.8770403277637,29.3355037263786,0,22.1066305951808,"ENSG00000110422.12","HIPK3",7614,"protein_coding",0.3987
"ENSG00000110422.12","ENST00000379016.7",47.0370845876841,44.1857796910283,63.6283084415944,33.7676940361103,43.7152512853474,31.2281168700159,62.3794444877503,38.9497777153186,"ENSG00000110422.12","HIPK3",7345,"protein_coding",0.3895
"ENSG00000110422.12","ENST00000456517.2",8.36152423751303,17.8454410582286,0,25.0845727125391,0,38.7985694445652,0,14.7377537301206,"ENSG00000110422.12","HIPK3",7399,"protein_coding",0.3884
"ENSG00000110429.14","ENST00000265651.8",31.535203888788,18.4952346822349,48.6569417494545,25.0845727125391,20.8640972043704,28.3891971545599,16.5695399420587,10.5269669500861,"ENSG00000110429.14","FBXO3",2403,"protein_coding",0.3945
"ENSG00000110429.14","ENST00000530401.5",12.9489494500905,8.80519872155436,9.35710418258741,10.6127038399204,18.8770403277637,12.3019854336426,7.79743056096879,6.31618017005167,"ENSG00000110429.14","FBXO3",7410,"protein_coding",0.3698
"ENSG00000110497.15","ENST00000458649.6",2.2703377224932,5.02942985038052,0,4.8239562908729,1.9870568766067,0,8.77210938108989,6.31618017005167,"ENSG00000110497.15","AMBRA1",5351,"protein_coding",0.5552
"ENSG00000110497.15","ENST00000533727.5",22.6440700124768,9.99128148850609,14.9713666921399,23.1549901961899,29.8058531491005,23.6576642954666,0,6.31618017005167,"ENSG00000110497.15","AMBRA1",4817,"protein_coding",0.5657
"ENSG00000110497.15","ENST00000683756.1",2.2703377224932,5.02942985038052,0,4.8239562908729,1.9870568766067,0,8.77210938108989,6.31618017005167,"ENSG00000110497.15","AMBRA1",5249,"protein_coding",0.5691
"ENSG00000110514.20","ENST00000342922.8",10.3573583013262,2.83891971545599,6.54997292781119,10.6127038399204,13.9093981362469,8.51675914636798,0,0,"ENSG00000110514.20","MADD",6005,"protein_coding",0.5442
